time,seconds_elapsed,y,z,x
1761227772397217800,0.3922177734375,0,9.807000160217285,0
1761227772407225000,0.40222509765625,0,9.808050155639648,0
1761227772427243000,0.422242919921875,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227772447258400,0.44225830078125,0,9.807000160217285,0
1761227772467273200,0.462273193359375,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227772487290600,0.48229052734375,0,9.805950164794922,0
1761227772507305700,0.5023056640625,0,9.808050155639648,0
1761227772527320600,0.522320556640625,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227772547337000,0.5423369140625,0,9.807000160217285,0
1761227772567354000,0.56235400390625,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227772587368700,0.58236865234375,0,9.805950164794922,0
1761227772607383800,0.6023837890625,0,9.808050155639648,0
1761227772627404800,0.62240478515625,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227772647424300,0.64242431640625,0,9.807000160217285,0
1761227772667438000,0.66243798828125,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227772687455700,0.682455810546875,0,9.805950164794922,0
1761227772707475000,0.702474853515625,0,9.808050155639648,0
1761227772727492900,0.722492919921875,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227772747508200,0.74250830078125,0,9.807000160217285,0
1761227772767524400,0.7625244140625,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227772787543800,0.782543701171875,0,9.805950164794922,0
1761227772807559700,0.8025595703125,0,9.808050155639648,0
1761227772827575000,0.822574951171875,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227772847594500,0.842594482421875,0,9.807000160217285,0
1761227772867615700,0.86261572265625,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227772887634200,0.88263427734375,0,9.805950164794922,0
1761227772907650300,0.902650390625,0,9.808050155639648,0
1761227772927663900,0.922663818359375,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227772947672800,0.9426728515625,0,9.807000160217285,0
1761227772967682000,0.96268212890625,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227772987692800,0.98269287109375,0,9.805950164794922,0
1761227773007704000,1.0027041015625,0,9.808050155639648,0
1761227773027715600,1.022715576171875,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773047732200,1.042732177734375,0,9.807000160217285,0
1761227773067752000,1.062751953125,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227773087766800,1.082766845703125,0,9.805950164794922,0
1761227773107785200,1.10278515625,0,9.808050155639648,0
1761227773127803400,1.122803466796875,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773147819500,1.142819580078125,0,9.807000160217285,0
1761227773167838700,1.162838623046875,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227773187854300,1.182854248046875,0,9.805950164794922,0
1761227773207864000,1.202864013671875,0,9.808050155639648,0
1761227773227878000,1.2228779296875,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773247900200,1.242900146484375,0,9.807000160217285,0
1761227773267924200,1.26292431640625,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227773287937800,1.282937744140625,0,9.805950164794922,0
1761227773307948300,1.3029482421875,0,9.808050155639648,0
1761227773327960800,1.3229609375,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773347970800,1.342970703125,0,9.807000160217285,0
1761227773367982600,1.362982666015625,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227773387992000,1.382991943359375,0,9.805950164794922,0
1761227773408001000,1.4030009765625,0,9.808050155639648,0
1761227773428014300,1.423014404296875,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773448022800,1.443022705078125,0,9.807000160217285,0
1761227773468030700,1.46303076171875,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227773488043300,1.483043212890625,0,9.805950164794922,0
1761227773508055300,1.50305517578125,0,9.808050155639648,0
1761227773528065000,1.52306494140625,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773548079400,1.543079345703125,0,9.807000160217285,0
1761227773568104200,1.563104248046875,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227773588132000,1.583132080078125,0,9.805950164794922,0
1761227773608151300,1.6031513671875,0,9.808050155639648,0
1761227773628163600,1.62316357421875,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773648179000,1.643178955078125,0,9.807000160217285,0
1761227773668198700,1.66319873046875,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227773688217900,1.6832177734375,0,9.805950164794922,0
1761227773708232400,1.703232421875,0,9.808050155639648,0
1761227773728245800,1.723245849609375,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773748264400,1.743264404296875,0,9.807000160217285,0
1761227773768278300,1.7632783203125,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227773788290800,1.783290771484375,0,9.805950164794922,0
1761227773808312800,1.803312744140625,0,9.808050155639648,0
1761227773828333000,1.8233330078125,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773848346000,1.84334619140625,0,9.807000160217285,0
1761227773868356000,1.863356201171875,0.0010500000789761543,9.808950424194336,0.0010500000789761543
1761227773888366800,1.883366943359375,0,9.805950164794922,0
1761227773908379400,1.90337939453125,0,9.808050155639648,0
1761227773928397000,1.92339697265625,-0.0010500000789761543,9.80505084991455,-0.0010500000789761543
1761227773948412700,1.94341259765625,0,9.807000160217285,0
1761227773968422400,1.96342236328125,0.0010500000789761543,9.808950424194336,0.0010500000789761543
