time,seconds_elapsed,y,z,x
1761222776893300200,3.67230029296875,5.937000274658203,-0.7660500407218933,-1.8960001468658447
1761222776913319200,3.692319091796875,5.901000499725342,0.0010500000789761543,-1.894050121307373
1761222776933332500,3.71233251953125,5.878950119018555,1.1290500164031982,-1.897050142288208
1761222776953342700,3.7323427734375,5.881050109863281,1.168950080871582,-1.894950032234192
1761222776973356000,3.75235595703125,6.6250505447387695,1.1850000619888306,-1.8979500532150269
1761222776993375200,3.772375244140625,7.507950305938721,1.1869500875473022,-1.8960001468658447
1761222777013391400,3.792391357421875,7.528950214385986,1.1890500783920288,-1.894050121307373
1761222777033407000,3.812406982421875,7.5259504318237305,1.1860500574111938,-1.8780001401901245
1761222777053424600,3.832424560546875,7.528050422668457,1.8780001401901245,-1.1089500188827515
1761222777073440000,3.85243994140625,6.739950180053711,1.8750001192092896,-1.1119500398635864
1761222777093453000,3.872453125,6.70395040512085,1.8769501447677612,-1.1100000143051147
1761222777113459700,3.892459716796875,5.844000339508057,1.8790501356124878,-1.1080501079559326
1761222777133466000,3.912466064453125,5.841000080108643,1.8760501146316528,-1.1500500440597534
1761222777153481700,3.932481689453125,5.842950344085693,1.8780001401901245,-1.9330500364303589
1761222777173501400,3.95250146484375,5.839950084686279,1.8750001192092896,-1.9360500574111938
1761222777193517800,3.972517822265625,5.842050075531006,1.8769501447677612,-1.9339500665664673
1761222777213529000,3.992529052734375,5.844000339508057,1.8790501356124878,-1.9320000410079956
1761222777233543400,4.01254345703125,5.841000080108643,1.8760501146316528,-1.9350000619888306
1761222777253564700,4.032564697265625,5.862000465393066,1.915950059890747,-1.9140000343322754
1761222777273577200,4.0525771484375,6.6060004234313965,2.5830001831054688,-1.2079501152038574
1761222777293585400,4.07258544921875,6.607950210571289,2.5849502086639404,-1.2060000896453857
1761222777313593000,4.092593017578125,6.610050201416016,2.587050199508667,-1.204050064086914
1761222777333600500,4.1126005859375,6.60705041885376,2.584050178527832,-1.207050085067749
1761222777353612000,4.132612060546875,6.609000205993652,2.5860002040863037,-1.2049500942230225
1761222777373621500,4.15262158203125,6.6250505447387695,2.5830001831054688,-1.2079501152038574
1761222777393632500,4.172632568359375,7.4509501457214355,2.6040000915527344,-1.2060000896453857
1761222777413647600,4.192647705078125,7.453050136566162,2.6449501514434814,-1.204050064086914
1761222777433663500,4.21266357421875,8.292000770568848,2.6800501346588135,-1.207050085067749
1761222777453682200,4.23268212890625,8.313000679016113,2.682000160217285,-1.2439500093460083
1761222777473699800,4.252699951171875,9.80505084991455,2.659950017929077,-1.9939501285552979
1761222777493716200,4.27271630859375,9.807000160217285,1.8769501447677612,-2.0299501419067383
1761222777513732600,4.292732666015625,9.808950424194336,1.1509500741958618,-2.0470499992370605
1761222777533746200,4.31274609375,8.35004997253418,1.1089500188827515,-2.0500500202178955
1761222777553758200,4.33275830078125,7.183050155639648,1.072950005531311,-1.300950050354004
1761222777573771500,4.352771484375,6.088950157165527,1.0699501037597656,-1.2660000324249268
1761222777593784000,4.3727841796875,5.344050407409668,1.0720500946044922,0
1761222777613795000,4.392795166015625,5.3460001945495605,1.0740000009536743,0.0010500000789761543
1761222777633806000,4.41280615234375,5.3620500564575195,1.071000099182129,0
1761222777653816600,4.432816650390625,6.168000221252441,1.072950005531311,0
1761222777673827600,4.45282763671875,6.951000213623047,1.0699501037597656,-0.0010500000789761543
1761222777693840600,4.472840576171875,7.73805046081543,1.0720500946044922,0
1761222777713850400,4.492850341796875,7.740000247955322,1.0740000009536743,0.0010500000789761543
1761222777733863000,4.51286279296875,7.737000465393066,1.071000099182129,0
1761222777753880300,4.53288037109375,6.991950511932373,1.072950005531311,0
1761222777773896700,4.552896728515625,6.988950252532959,1.0699501037597656,-0.0010500000789761543
1761222777793914000,4.5729140625,6.9720001220703125,1.0720500946044922,0
1761222777813929500,4.592929443359375,6.955050468444824,1.0740000009536743,0.0010500000789761543
1761222777833939500,4.612939453125,6.931950092315674,1.071000099182129,0
1761222777853948400,4.632948486328125,6.934050559997559,1.072950005531311,0
1761222777873961000,4.6529609375,6.9310503005981445,1.0699501037597656,-0.0010500000789761543
1761222777893982200,4.672982177734375,6.933000564575195,1.1100000143051147,0
1761222777914002400,4.69300244140625,6.934950351715088,1.1509500741958618,0.0010500000789761543
1761222777934014200,4.71301416015625,6.931950092315674,1.1479500532150269,0
1761222777954027500,4.733027587890625,6.934050559997559,1.1500500440597534,0
1761222777974043000,4.75304296875,6.9310503005981445,1.1470500230789185,-0.0010500000789761543
1761222777994058800,4.773058837890625,6.933000564575195,1.1490000486373901,0
1761222778014073600,4.793073486328125,6.955050468444824,1.1509500741958618,0.0010500000789761543
1761222778034084400,4.81308447265625,7.660050392150879,1.855950117111206,0
1761222778054097000,4.833096923828125,7.6810503005981445,1.8580501079559326,0
1761222778074112800,4.85311279296875,8.348999977111816,1.8550500869750977,-0.0010500000789761543
1761222778094127400,4.87312744140625,9.807000160217285,1.8570001125335693,0
1761222778114137600,4.8931376953125,9.808950424194336,0.9780000448226929,0.0010500000789761543
1761222778134153500,4.913153564453125,9.805950164794922,0,0
1761222778154168300,4.933168212890625,9.808050155639648,0,0
1761222778174176500,4.953176513671875,9.80505084991455,-0.0010500000789761543,-1.0930500030517578
1761222778194194000,4.97319384765625,7.182000160217285,0,-1.0909500122070312
1761222778214216000,4.9932158203125,6.016050338745117,0.0010500000789761543,-1.0890001058578491
1761222778234231000,5.01323095703125,5.227950096130371,1.0900501012802124,-1.0920000076293945
1761222778254241800,5.03324169921875,5.230050086975098,1.0920000076293945,-1.0900501012802124
1761222778274258000,5.0532578125,5.227050304412842,1.0890001058578491,-1.1119500398635864
1761222778294272800,5.073272705078125,5.995050430297852,1.0909500122070312,-1.8570001125335693
1761222778314284300,5.0932841796875,7.030950546264648,1.0930500030517578,-1.8550500869750977
1761222778334296300,5.11329638671875,7.909050464630127,1.0900501012802124,-1.8580501079559326
1761222778354312400,5.1333125,7.9110002517700195,1.111050009727478,-1.855950117111206
1761222778374333200,5.153333251953125,7.908000469207764,1.9699500799179077,-1.8400501012802124
1761222778394347800,5.17334765625,6.856950283050537,1.9920001029968262,-1.0339500904083252
1761222778414362600,5.193362548828125,5.958000183105469,1.9939501285552979,-1.0320000648498535
1761222778434376700,5.213376708984375,5.955000400543213,1.990950107574463,-1.0350000858306885
1761222778454388000,5.233387939453125,5.938050270080566,1.9930500984191895,-1.0519500970840454
1761222778474401000,5.253401123046875,5.9350504875183105,1.9900500774383545,-1.7640000581741333
1761222778494418700,5.273418701171875,5.937000274658203,1.9920001029968262,-1.7620500326156616
1761222778514439700,5.293439697265625,5.938950061798096,1.9939501285552979,-1.759950041770935
1761222778534457900,5.313457763671875,5.93595027923584,2.009999990463257,-1.76295006275177
1761222778554476300,5.333476318359375,5.938050270080566,2.682000160217285,-1.7419500350952148
1761222778574492400,5.353492431640625,5.9350504875183105,2.67900013923645,-1.0549499988555908
1761222778594505000,5.3735048828125,5.9760003089904785,2.680950164794922,-1.0530000925064087
1761222778614520000,5.39352001953125,6.648000240325928,2.6830501556396484,-1.051050066947937
1761222778634536000,5.413535888671875,6.645000457763672,2.6800501346588135,-1.054050087928772
1761222778654548500,5.433548583984375,6.6660003662109375,2.682000160217285,-1.0519500970840454
1761222778674564400,5.453564453125,7.3909502029418945,2.67900013923645,-1.0549499988555908
1761222778694585000,5.473585205078125,7.393050193786621,2.719050168991089,-1.0530000925064087
1761222778714599200,5.49359912109375,8.27595043182373,2.740950107574463,-1.051050066947937
1761222778734611200,5.513611083984375,8.292000770568848,2.737950086593628,-1.072950005531311
1761222778754623700,5.533623779296875,9.808050155639648,2.7199501991271973,-1.855950117111206
1761222778774631200,5.553631103515625,9.80505084991455,1.912950038909912,-1.8979500532150269
1761222778794637600,5.573637451171875,9.807000160217285,1.8769501447677612,-1.9150501489639282
1761222778814649900,5.59364990234375,8.371950149536133,1.858950138092041,-1.912950038909912
1761222778834666200,5.613666259765625,6.529950141906738,1.818000078201294,-1.8780001401901245
1761222778854679600,5.633679443359375,5.613000392913818,1.0920000076293945,-0.9750000238418579
1761222778874691800,5.65369189453125,5.571000099182129,1.0699501037597656,-0.9780000448226929
1761222778894703000,5.673703125,5.57295036315918,0,-0.9760500192642212
1761222778914712000,5.693712158203125,5.575050354003906,0.0010500000789761543,-0.9739500284194946
1761222778934719500,5.713719482421875,6.339000225067139,0,-0.9769500494003296
1761222778954732300,5.733732177734375,7.413000583648682,0,-0.9750000238418579
1761222778974747100,5.7537470703125,7.449000358581543,-0.0010500000789761543,-0.9780000448226929
1761222778994753500,5.77375341796875,8.158950805664062,1.0909500122070312,0
1761222779014758700,5.793758544921875,8.161050796508789,1.0930500030517578,0.0010500000789761543
1761222779034770000,5.81377001953125,7.31505012512207,1.0900501012802124,0
1761222779054782000,5.833781982421875,7.279050350189209,1.0920000076293945,0
1761222779074795800,5.853795654296875,6.529050350189209,1.0890001058578491,-0.0010500000789761543
